,title,url,clean_title
1001,Slumdog-Millionaire,https://www.imsdb.com/scripts/Slumdog-Millionaire.html,Slumdog Millionaire
1002,Smashed,https://www.imsdb.com/scripts/Smashed.html,Smashed
1003,Smokin'-Aces,https://www.imsdb.com/scripts/Smokin'-Aces.html,Smokin' Aces
1004,Snatch,https://www.imsdb.com/scripts/Snatch.html,Snatch
1006,Snow-Falling-On-Cedars,https://www.imsdb.com/scripts/Snow-Falling-On-Cedars.html,Snow Falling On Cedars
1007,Snow-White-and-the-Huntsman,https://www.imsdb.com/scripts/Snow-White-and-the-Huntsman.html,Snow White and the Huntsman
1008,So-I-Married-an-Axe-Murderer,https://www.imsdb.com/scripts/So-I-Married-an-Axe-Murderer.html,So I Married an Axe Murderer
1009,"Social-Network,-The","https://www.imsdb.com/scripts/Social-Network,-The.html","Social Network, The"
1010,Solaris,https://www.imsdb.com/scripts/Solaris.html,Solaris
1011,Soldier,https://www.imsdb.com/scripts/Soldier.html,Soldier
1012,Someone-To-Watch-Over-Me,https://www.imsdb.com/scripts/Someone-To-Watch-Over-Me.html,Someone To Watch Over Me
1013,Something's-Gotta-Give,https://www.imsdb.com/scripts/Something's-Gotta-Give.html,Something's Gotta Give
1014,Source-Code,https://www.imsdb.com/scripts/Source-Code.html,Source Code
1015,South-Park,https://www.imsdb.com/scripts/South-Park.html,South Park
1016,Space-Milkshake,https://www.imsdb.com/scripts/Space-Milkshake.html,Space Milkshake
1017,Spanglish,https://www.imsdb.com/scripts/Spanglish.html,Spanglish
1018,Spare-Me,https://www.imsdb.com/scripts/Spare-Me.html,Spare Me
1019,Spartan,https://www.imsdb.com/scripts/Spartan.html,Spartan
1021,Speed-Racer,https://www.imsdb.com/scripts/Speed-Racer.html,Speed Racer
1022,Sphere,https://www.imsdb.com/scripts/Sphere.html,Sphere
1023,Spider-Man,https://www.imsdb.com/scripts/Spider-Man.html,Spider-Man
1024,St.-Elmo's-Fire,https://www.imsdb.com/scripts/St.-Elmo's-Fire.html,St. Elmo's Fire
1025,Star-Trek,https://www.imsdb.com/scripts/Star-Trek.html,Star Trek
1026,Star-Trek-II-The-Wrath-of-Khan,https://www.imsdb.com/scripts/Star-Trek-II-The-Wrath-of-Khan.html,Star Trek II: The Wrath of Khan
1027,Star-Trek-First-Contact,https://www.imsdb.com/scripts/Star-Trek-First-Contact.html,Star Trek: First Contact
1028,Star-Trek-Generations,https://www.imsdb.com/scripts/Star-Trek-Generations.html,Star Trek: Generations
1029,Star-Trek-Nemesis,https://www.imsdb.com/scripts/Star-Trek-Nemesis.html,Star Trek: Nemesis
1031,Star-Wars-A-New-Hope,https://www.imsdb.com/scripts/Star-Wars-A-New-Hope.html,Star Wars: A New Hope
1032,Star-Wars-Attack-of-the-Clones,https://www.imsdb.com/scripts/Star-Wars-Attack-of-the-Clones.html,Star Wars: Attack of the Clones
1033,Star-Wars-Return-of-the-Jedi,https://www.imsdb.com/scripts/Star-Wars-Return-of-the-Jedi.html,Star Wars: Return of the Jedi
1035,Star-Wars-The-Empire-Strikes-Back,https://www.imsdb.com/scripts/Star-Wars-The-Empire-Strikes-Back.html,Star Wars: The Empire Strikes Back
1036,Star-Wars-The-Force-Awakens,https://www.imsdb.com/scripts/Star-Wars-The-Force-Awakens.html,Star Wars: The Force Awakens
1037,Star-Wars-The-Phantom-Menace,https://www.imsdb.com/scripts/Star-Wars-The-Phantom-Menace.html,Star Wars: The Phantom Menace
1038,Starman,https://www.imsdb.com/scripts/Starman.html,Starman
1039,Starship-Troopers,https://www.imsdb.com/scripts/Starship-Troopers.html,Starship Troopers
1040,State-and-Main,https://www.imsdb.com/scripts/State-and-Main.html,State and Main
1041,Station-West,https://www.imsdb.com/scripts/Station-West.html,Station West
1042,Stepmom,https://www.imsdb.com/scripts/Stepmom.html,Stepmom
1043,"Sting,-The","https://www.imsdb.com/scripts/Sting,-The.html","Sting, The"
1044,Stir-of-Echoes,https://www.imsdb.com/scripts/Stir-of-Echoes.html,Stir of Echoes
1045,Storytelling,https://www.imsdb.com/scripts/Storytelling.html,Storytelling
1046,Straight-Outta-Compton,https://www.imsdb.com/scripts/Straight-Outta-Compton.html,Straight Outta Compton
1047,Strange-Days,https://www.imsdb.com/scripts/Strange-Days.html,Strange Days
1048,Strangers-on-a-Train,https://www.imsdb.com/scripts/Strangers-on-a-Train.html,Strangers on a Train
1049,"Stuntman,-The","https://www.imsdb.com/scripts/Stuntman,-The.html","Stuntman, The"
1050,Sugar,https://www.imsdb.com/scripts/Sugar.html,Sugar
1052,Sunset-Blvd.,https://www.imsdb.com/scripts/Sunset-Blvd..html,Sunset Blvd.
1053,Sunshine-Cleaning,https://www.imsdb.com/scripts/Sunshine-Cleaning.html,Sunshine Cleaning
1054,Super-8,https://www.imsdb.com/scripts/Super-8.html,Super 8
1055,Superbad,https://www.imsdb.com/scripts/Superbad.html,Superbad
1057,Supergirl,https://www.imsdb.com/scripts/Supergirl.html,Supergirl
1058,"Surfer-King,-The","https://www.imsdb.com/scripts/Surfer-King,-The.html","Surfer King, The"
1059,Surrogates,https://www.imsdb.com/scripts/Surrogates.html,Surrogates
1060,Suspect-Zero,https://www.imsdb.com/scripts/Suspect-Zero.html,Suspect Zero
1061,Sweeney-Todd-The-Demon-Barber-of-Fleet-Street,https://www.imsdb.com/scripts/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street.html,Sweeney Todd: The Demon Barber of Fleet Street
1062,"Sweet-Hereafter,-The","https://www.imsdb.com/scripts/Sweet-Hereafter,-The.html","Sweet Hereafter, The"
1063,Sweet-Smell-of-Success,https://www.imsdb.com/scripts/Sweet-Smell-of-Success.html,Sweet Smell of Success
1065,Swordfish,https://www.imsdb.com/scripts/Swordfish.html,Swordfish
1066,"Synecdoche,-New-York","https://www.imsdb.com/scripts/Synecdoche,-New-York.html","Synecdoche, New York"
1067,Syriana,https://www.imsdb.com/scripts/Syriana.html,Syriana
1068,Take-Shelter,https://www.imsdb.com/scripts/Take-Shelter.html,Take Shelter
1069,Taking-Lives,https://www.imsdb.com/scripts/Taking-Lives.html,Taking Lives
1070,"Taking-of-Pelham-One-Two-Three,-The","https://www.imsdb.com/scripts/Taking-of-Pelham-One-Two-Three,-The.html","Taking of Pelham One Two Three, The"
1071,Taking-Sides,https://www.imsdb.com/scripts/Taking-Sides.html,Taking Sides
1072,"Talented-Mr.-Ripley,-The","https://www.imsdb.com/scripts/Talented-Mr.-Ripley,-The.html","Talented Mr. Ripley, The"
1073,Tall-in-the-Saddle,https://www.imsdb.com/scripts/Tall-in-the-Saddle.html,Tall in the Saddle
1074,Tamara-Drewe,https://www.imsdb.com/scripts/Tamara-Drewe.html,Tamara Drewe
1075,Taxi-Driver,https://www.imsdb.com/scripts/Taxi-Driver.html,Taxi Driver
1076,Ted,https://www.imsdb.com/scripts/Ted.html,Ted
1077,Terminator,https://www.imsdb.com/scripts/Terminator.html,Terminator
1078,Terminator-2-Judgement-Day,https://www.imsdb.com/scripts/Terminator-2-Judgement-Day.html,Terminator 2: Judgement Day
1079,Terminator-Salvation,https://www.imsdb.com/scripts/Terminator-Salvation.html,Terminator Salvation
1080,The-Rage-Carrie-2,https://www.imsdb.com/scripts/The-Rage-Carrie-2.html,The Rage: Carrie 2
1082,"Theory-of-Everything,-The","https://www.imsdb.com/scripts/Theory-of-Everything,-The.html","Theory of Everything, The"
1084,They,https://www.imsdb.com/scripts/They.html,They
1085,"Thing,-The","https://www.imsdb.com/scripts/Thing,-The.html","Thing, The"
1086,"Things-My-Father-Never-Taught-Me,-The","https://www.imsdb.com/scripts/Things-My-Father-Never-Taught-Me,-The.html","Things My Father Never Taught Me, The"
1087,Thirteen-Days,https://www.imsdb.com/scripts/Thirteen-Days.html,Thirteen Days
1088,This-Boy's-Life,https://www.imsdb.com/scripts/This-Boy's-Life.html,This Boy's Life
1090,Thor,https://www.imsdb.com/scripts/Thor.html,Thor
1091,Thor-Ragnarok,https://www.imsdb.com/scripts/Thor-Ragnarok.html,Thor Ragnarok
1092,Three-Kings,https://www.imsdb.com/scripts/Three-Kings.html,Three Kings
1093,Three-Kings-(Spoils-of-War),https://www.imsdb.com/scripts/Three-Kings-(Spoils-of-War).html,Three Kings (Spoils of War)
1094,Three-Men-and-a-Baby,https://www.imsdb.com/scripts/Three-Men-and-a-Baby.html,Three Men and a Baby
1095,"Three-Musketeers,-The","https://www.imsdb.com/scripts/Three-Musketeers,-The.html","Three Musketeers, The"
1096,Thunderbirds,https://www.imsdb.com/scripts/Thunderbirds.html,Thunderbirds
1097,Thunderheart,https://www.imsdb.com/scripts/Thunderheart.html,Thunderheart
1098,Ticker,https://www.imsdb.com/scripts/Ticker.html,Ticker
1099,Timber-Falls,https://www.imsdb.com/scripts/Timber-Falls.html,Timber Falls
1100,"Time-Machine,-The","https://www.imsdb.com/scripts/Time-Machine,-The.html","Time Machine, The"
1101,Tin-Cup,https://www.imsdb.com/scripts/Tin-Cup.html,Tin Cup
1102,Tin-Men,https://www.imsdb.com/scripts/Tin-Men.html,Tin Men
1103,Tinker-Tailor-Soldier-Spy,https://www.imsdb.com/scripts/Tinker-Tailor-Soldier-Spy.html,Tinker Tailor Soldier Spy
1104,Titanic,https://www.imsdb.com/scripts/Titanic.html,Titanic
1105,TMNT,https://www.imsdb.com/scripts/TMNT.html,TMNT
1106,To-Sleep-with-Anger,https://www.imsdb.com/scripts/To-Sleep-with-Anger.html,To Sleep with Anger
1107,Tombstone,https://www.imsdb.com/scripts/Tombstone.html,Tombstone
1108,Tomorrow-Never-Dies,https://www.imsdb.com/scripts/Tomorrow-Never-Dies.html,Tomorrow Never Dies
1109,Top-Gun,https://www.imsdb.com/scripts/Top-Gun.html,Top Gun
1110,Total-Recall,https://www.imsdb.com/scripts/Total-Recall.html,Total Recall
1111,"Tourist,-The","https://www.imsdb.com/scripts/Tourist,-The.html","Tourist, The"
1113,Traffic,https://www.imsdb.com/scripts/Traffic.html,Traffic
1114,Training-Day,https://www.imsdb.com/scripts/Training-Day.html,Training Day
1115,Trainspotting,https://www.imsdb.com/scripts/Trainspotting.html,Trainspotting
1116,Transformers-The-Movie,https://www.imsdb.com/scripts/Transformers-The-Movie.html,Transformers: The Movie
1118,Tristan-and-Isolde,https://www.imsdb.com/scripts/Tristan-and-Isolde.html,Tristan and Isolde
1119,TRON,https://www.imsdb.com/scripts/TRON.html,TRON
1120,TRON-Legacy,https://www.imsdb.com/scripts/TRON-Legacy.html,TRON: Legacy
1121,Tropic-Thunder,https://www.imsdb.com/scripts/Tropic-Thunder.html,Tropic Thunder
1123,True-Grit,https://www.imsdb.com/scripts/True-Grit.html,True Grit
1124,True-Lies,https://www.imsdb.com/scripts/True-Lies.html,True Lies
1125,True-Romance,https://www.imsdb.com/scripts/True-Romance.html,True Romance
1126,"Truman-Show,-The","https://www.imsdb.com/scripts/Truman-Show,-The.html","Truman Show, The"
1127,Twilight,https://www.imsdb.com/scripts/Twilight.html,Twilight
1128,Twilight-New-Moon,https://www.imsdb.com/scripts/Twilight-New-Moon.html,Twilight: New Moon
1129,Twin-Peaks,https://www.imsdb.com/scripts/Twin-Peaks.html,Twin Peaks
1130,Twins,https://www.imsdb.com/scripts/Twins.html,Twins
1131,Two-For-The-Money,https://www.imsdb.com/scripts/Two-For-The-Money.html,Two For The Money
1132,U-Turn,https://www.imsdb.com/scripts/U-Turn.html,U Turn
1133,"Ugly-Truth,-The","https://www.imsdb.com/scripts/Ugly-Truth,-The.html","Ugly Truth, The"
1134,Un-Singe-en-Hiver,https://www.imsdb.com/scripts/Un-Singe-en-Hiver.html,Un Singe en Hiver
1135,Unbreakable,https://www.imsdb.com/scripts/Unbreakable.html,Unbreakable
1136,Under-Fire,https://www.imsdb.com/scripts/Under-Fire.html,Under Fire
1138,Unknown,https://www.imsdb.com/scripts/Unknown.html,Unknown
1139,Up,https://www.imsdb.com/scripts/Up.html,Up
1140,Up-in-the-Air,https://www.imsdb.com/scripts/Up-in-the-Air.html,Up in the Air
1141,"Usual-Suspects,-The","https://www.imsdb.com/scripts/Usual-Suspects,-The.html","Usual Suspects, The"
1142,V-for-Vendetta,https://www.imsdb.com/scripts/V-for-Vendetta.html,V for Vendetta
1144,Valkyrie,https://www.imsdb.com/scripts/Valkyrie.html,Valkyrie
1145,Vanilla-Sky,https://www.imsdb.com/scripts/Vanilla-Sky.html,Vanilla Sky
1146,"Verdict,-The","https://www.imsdb.com/scripts/Verdict,-The.html","Verdict, The"
1148,Very-Bad-Things,https://www.imsdb.com/scripts/Very-Bad-Things.html,Very Bad Things
1150,Virtuosity,https://www.imsdb.com/scripts/Virtuosity.html,Virtuosity
1151,"Visitor,-The","https://www.imsdb.com/scripts/Visitor,-The.html","Visitor, The"
1152,Wag-the-Dog,https://www.imsdb.com/scripts/Wag-the-Dog.html,Wag the Dog
1153,"Walk-to-Remember,-A","https://www.imsdb.com/scripts/Walk-to-Remember,-A.html","Walk to Remember, A"
1154,Walking-Tall,https://www.imsdb.com/scripts/Walking-Tall.html,Walking Tall
1155,Wall-Street,https://www.imsdb.com/scripts/Wall-Street.html,Wall Street
1156,Wall-Street-Money-Never-Sleeps,https://www.imsdb.com/scripts/Wall-Street-Money-Never-Sleeps.html,Wall Street: Money Never Sleeps
1157,Wall-E,https://www.imsdb.com/scripts/Wall-E.html,Wall-E
1158,Wanted,https://www.imsdb.com/scripts/Wanted.html,Wanted
1159,War-for-the-Planet-of-the-Apes,https://www.imsdb.com/scripts/War-for-the-Planet-of-the-Apes.html,War for the Planet of the Apes
1160,War-Horse,https://www.imsdb.com/scripts/War-Horse.html,War Horse
1161,War-of-the-Worlds,https://www.imsdb.com/scripts/War-of-the-Worlds.html,War of the Worlds
1162,Warm-Springs,https://www.imsdb.com/scripts/Warm-Springs.html,Warm Springs
1163,Warrior,https://www.imsdb.com/scripts/Warrior.html,Warrior
1164,Watchmen,https://www.imsdb.com/scripts/Watchmen.html,Watchmen
1165,Water-for-Elephants,https://www.imsdb.com/scripts/Water-for-Elephants.html,Water for Elephants
1166,"Way-Back,-The","https://www.imsdb.com/scripts/Way-Back,-The.html","Way Back, The"
1167,We-Own-the-Night,https://www.imsdb.com/scripts/We-Own-the-Night.html,We Own the Night
1169,What-Lies-Beneath,https://www.imsdb.com/scripts/What-Lies-Beneath.html,What Lies Beneath
1170,When-a-Stranger-Calls,https://www.imsdb.com/scripts/When-a-Stranger-Calls.html,When a Stranger Calls
1172,While-She-Was-Out,https://www.imsdb.com/scripts/While-She-Was-Out.html,While She Was Out
1173,"Whistleblower,-The","https://www.imsdb.com/scripts/Whistleblower,-The.html","Whistleblower, The"
1174,White-Christmas,https://www.imsdb.com/scripts/White-Christmas.html,White Christmas
1175,White-Jazz,https://www.imsdb.com/scripts/White-Jazz.html,White Jazz
1176,"White-Ribbon,-The","https://www.imsdb.com/scripts/White-Ribbon,-The.html","White Ribbon, The"
1177,White-Squall,https://www.imsdb.com/scripts/White-Squall.html,White Squall
1178,Whiteout,https://www.imsdb.com/scripts/Whiteout.html,Whiteout
1180,Who's-Your-Daddy,https://www.imsdb.com/scripts/Who's-Your-Daddy.html,Who's Your Daddy
1181,Wild-At-Heart,https://www.imsdb.com/scripts/Wild-At-Heart.html,Wild At Heart
1182,"Wild-Bunch,-The","https://www.imsdb.com/scripts/Wild-Bunch,-The.html","Wild Bunch, The"
1183,Wild-Hogs,https://www.imsdb.com/scripts/Wild-Hogs.html,Wild Hogs
1184,Wild-Things,https://www.imsdb.com/scripts/Wild-Things.html,Wild Things
1185,Wild-Things-Diamonds-in-the-Rough,https://www.imsdb.com/scripts/Wild-Things-Diamonds-in-the-Rough.html,Wild Things: Diamonds in the Rough
1186,Wild-Wild-West,https://www.imsdb.com/scripts/Wild-Wild-West.html,Wild Wild West
1187,Willow,https://www.imsdb.com/scripts/Willow.html,Willow
1188,Win-Win,https://www.imsdb.com/scripts/Win-Win.html,Win Win
1189,Wind-Chill,https://www.imsdb.com/scripts/Wind-Chill.html,Wind Chill
1190,Withnail-and-I,https://www.imsdb.com/scripts/Withnail-and-I.html,Withnail and I
1191,Witness,https://www.imsdb.com/scripts/Witness.html,Witness
1192,"Wizard-of-Oz,-The","https://www.imsdb.com/scripts/Wizard-of-Oz,-The.html","Wizard of Oz, The"
1193,"Wolf-of-Wall-Street,-The","https://www.imsdb.com/scripts/Wolf-of-Wall-Street,-The.html","Wolf of Wall Street, The"
1194,Wonder-Boys,https://www.imsdb.com/scripts/Wonder-Boys.html,Wonder Boys
1195,Wonder-Woman,https://www.imsdb.com/scripts/Wonder-Woman.html,Wonder Woman
1196,"Woodsman,-The","https://www.imsdb.com/scripts/Woodsman,-The.html","Woodsman, The"
1197,"World-is-not-Enough,-The","https://www.imsdb.com/scripts/World-is-not-Enough,-The.html","World is not Enough, The"
1198,"Wrestler,-The","https://www.imsdb.com/scripts/Wrestler,-The.html","Wrestler, The"
1199,"X-Files-Fight-the-Future,-The","https://www.imsdb.com/scripts/X-Files-Fight-the-Future,-The.html","X-Files: Fight the Future, The"
1201,X-Men-Origins-Wolverine,https://www.imsdb.com/scripts/X-Men-Origins-Wolverine.html,X-Men Origins: Wolverine
1202,xXx,https://www.imsdb.com/scripts/xXx.html,xXx
1203,Year-One,https://www.imsdb.com/scripts/Year-One.html,Year One
1204,Yes-Man,https://www.imsdb.com/scripts/Yes-Man.html,Yes Man
1205,You-Can-Count-On-Me,https://www.imsdb.com/scripts/You-Can-Count-On-Me.html,You Can Count On Me
1206,You've-Got-Mail,https://www.imsdb.com/scripts/You've-Got-Mail.html,You've Got Mail
1207,Youth-in-Revolt,https://www.imsdb.com/scripts/Youth-in-Revolt.html,Youth in Revolt
1208,Zero-Dark-Thirty,https://www.imsdb.com/scripts/Zero-Dark-Thirty.html,Zero Dark Thirty
1209,Zerophilia,https://www.imsdb.com/scripts/Zerophilia.html,Zerophilia
1210,Zootopia,https://www.imsdb.com/scripts/Zootopia.html,Zootopia
